0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Patient_id
10.072346,0.0,0.0,0.0,0.0,12.814131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.438055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.719883,0.0,20.089848,0.0,0.0,10.872434,18.502438,0.0,0.0,0.0,0.0,0.0,23.557873,0.0,0.0,11.609399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.145538,0.0,11.524133,0.0,0.0,0.0,12.20811,0.0,12.852361,0.0,0.0,0.0,0.0,24.898052,0.0,0.0,12.8119,0.0,6.653766,6.597832,0.0,0.0,0.0,9.504616,0.0,0.0,11.117355,0.0,11.126477,10.105267,10.619574,0.0,0.0,0.0,0.0,3.7165346,0.0,0.0,0.0,0.88428223,0.0,0.0,0.0,0.0,0.0,0.0,4.6474123,0.0,11.03998,0.0,9.818906,11.227566,28.211761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12352,0.0,0.0,0.0,13.690647,0.0,0.0,0.0,10.893006,33.250813,LIDC-IDRI-0012_4_roi.npy
15.758231,0.0,0.0,37.242237,0.0,5.7875853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.094837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.964399,0.0,5.9745917,0.0,0.0,4.80455,5.4082026,0.0,0.0,0.0,0.0,0.0,0.66138285,0.0,0.0,5.559878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.264875,0.0,5.6570067,0.0,0.0,0.0,4.946222,0.0,5.7494593,0.0,0.0,0.0,0.0,1.4586793,0.0,0.0,5.603939,0.0,0.16301584,16.072382,0.0,0.0,0.0,14.565352,0.0,0.0,5.312665,0.0,5.917608,5.8372397,6.902193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87119,0.0,3.7124295,5.3727036,26.871649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.124655,0.0,0.0,0.0,6.109211,0.0,0.0,0.0,4.557022,33.069992,LIDC-IDRI-0012_5_roi.npy
0.38854548,0.0,0.0,11.964316,0.0,8.544947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.545428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428383,0.0,6.399079,62.446083,0.0,10.106687,7.4044843,0.0,0.0,0.0,0.0,0.0,3.720919,0.0,0.0,9.681108,0.0,0.19270894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.904923,0.0,0.0,0.0,10.052503,0.0,11.527289,0.0,0.0,0.0,0.0,1.765314,0.0,0.0,8.144801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.750475,0.0,9.050512,11.950208,11.48365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.912418,0.0,11.790508,9.09951,28.317892,0.0,0.0,0.0,0.0,30.923548,0.0,0.0,0.0,0.0,0.0,21.095827,0.0,0.0,0.0,8.116297,0.0,0.0,0.0,11.841834,36.290634,LIDC-IDRI-0012_6_roi.npy
0.0,0.0,0.0,1.334762,0.0,7.177394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.287309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59771,0.0,8.697962,0.0,0.0,7.244393,6.641922,0.0,0.0,0.0,0.0,0.0,5.9586387,0.0,0.0,8.193462,0.0,2.9395308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9225774,0.0,0.0,0.0,6.3352513,0.0,10.699424,0.0,0.0,0.0,0.0,9.791378,0.0,0.0,7.0112185,0.0,5.2290673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4855328,0.0,7.1845174,10.572902,10.969555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357992,0.0,6.3077974,6.8518944,28.41716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.861479,0.0,0.0,0.0,8.932606,0.0,0.0,0.0,8.162422,34.60428,LIDC-IDRI-0012_7_roi.npy
0.8917928,0.0,0.0,31.202894,0.0,7.437187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.234975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41185,0.0,8.30515,15.665048,0.0,9.212979,6.6678557,0.0,0.0,0.0,0.0,0.0,4.7940145,0.0,0.0,9.193784,0.0,0.0,0.0,0.0,5.6111894,0.0,0.0,0.0,0.0,0.0,0.0,8.459081,0.0,0.0,0.0,5.4447937,0.0,10.535777,0.0,0.0,0.0,0.0,8.369996,0.0,0.0,7.736135,0.0,3.578021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982686,0.0,8.578571,8.187295,7.64534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.151801,0.0,7.7539124,8.595318,20.506834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.722584,0.0,0.0,0.0,7.9910297,0.0,0.0,0.0,6.4655466,26.279104,LIDC-IDRI-0012_8_roi.npy
10.712554,0.0,0.0,1.268954,0.0,8.845048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8778305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62509,0.0,12.625142,0.0,0.0,10.590872,11.845634,0.0,0.0,0.0,0.0,0.0,13.069173,0.0,0.0,10.832434,0.0,0.0,0.0,0.0,4.057967,0.0,0.0,0.0,0.0,10.437361,0.0,9.406532,0.0,0.0,0.0,7.6017785,0.0,10.507901,0.0,0.0,0.0,0.0,18.529371,0.0,0.0,9.255299,0.0,8.602781,5.5689597,0.0,0.0,0.0,6.6926894,0.0,0.0,10.360373,0.0,8.912292,10.391795,12.159664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.591072,0.0,7.252678,9.194975,19.215252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.631313,0.0,0.0,0.0,9.453868,0.0,0.0,0.0,8.001764,23.505127,LIDC-IDRI-0012_9_roi.npy
2.785567,0.0,0.0,4.9517426,0.0,7.0249467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2894945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4413683,0.0,0.0,7.568574,7.1700826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3912272,0.0,0.0,0.0,0.0,25.02763,0.0,0.0,0.0,0.0,8.041314,0.0,6.7945304,0.0,0.0,0.0,10.066036,0.0,10.394187,0.0,0.0,0.0,0.0,4.1498013,0.0,0.0,7.716803,0.0,0.0,0.56371474,0.0,0.0,0.0,0.4815857,0.0,0.0,7.938265,0.0,7.1864333,0.0,0.0,0.0,0.0,0.0,0.0,0.012275774,0.0,0.0,6.0887933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.554201,0.0,7.3195972,6.9747367,22.82745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.939734,0.0,0.0,0.0,8.961402,0.0,0.0,0.0,0.0,28.339334,LIDC-IDRI-0012_10_roi.npy
21.846186,0.0,0.0,0.0,0.0,12.271448,0.0,0.0,0.0,10.514774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.705435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8711734,0.0,14.978563,0.0,0.0,10.501993,21.365355,0.0,0.0,0.0,0.0,0.0,22.120983,0.0,0.0,10.165428,0.0,0.0,0.0,0.0,44.169716,0.0,0.0,0.0,0.0,21.6876,0.0,11.327719,0.0,0.0,0.0,15.402708,0.0,15.558957,0.0,0.0,0.0,0.0,8.41456,0.0,0.0,12.381847,0.0,0.0,15.216679,0.0,0.0,0.0,20.190168,0.0,0.0,10.679305,0.0,10.808143,2.2111564,0.39178145,0.0,0.0,0.0,0.0,12.311191,0.0,0.0,28.117506,43.696777,0.0,0.0,0.0,0.0,0.0,0.0,52.814205,0.0,9.684968,0.0,8.194691,10.8573475,44.062206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09646,0.0,0.0,0.0,13.876322,0.0,0.0,0.0,6.676964,46.91269,LIDC-IDRI-0013_1_roi.npy
23.201868,0.0,0.0,0.0,0.0,6.672897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075648,0.0,0.0,0.0,0.0,6.5192986,4.6071086,0.0,0.0,0.0,0.0,0.0,5.3042045,0.0,0.0,5.775819,0.0,0.0,0.0,0.0,5.753391,0.0,0.0,0.0,0.0,0.0,0.0,6.0916734,0.0,0.0,0.0,11.426244,0.0,4.73079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.568227,0.0,0.0,16.024803,0.0,0.0,0.0,20.45938,0.0,0.0,6.8624945,0.0,6.4810767,2.6908245,1.6497883,0.0,0.0,0.0,0.0,26.118013,0.0,0.0,51.458263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717901,0.0,5.5864944,0.0,3.2210908,5.616708,32.430305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14905,0.0,0.0,0.0,8.854908,0.0,0.0,0.0,2.5984914,36.232132,LIDC-IDRI-0013_2_roi.npy
17.144754,0.0,0.0,0.0,0.0,2.0286613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7541573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.268841,0.0,5.680969,0.0,0.0,2.1133533,4.013396,0.0,0.0,0.0,0.0,0.0,12.320904,0.0,0.0,2.3563585,0.0,37.708683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1301973,0.0,0.0,0.0,0.0,0.0,3.4932473,0.0,0.0,0.0,0.0,28.417616,0.0,0.0,1.8020453,0.0,18.064833,2.5309126,0.0,0.0,0.0,14.117323,0.0,0.0,1.942072,0.0,1.3925725,6.082525,5.4000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5261793,0.0,3.6199603,1.7628613,43.727646,0.0,0.0,0.0,0.0,20.864445,0.0,0.0,0.0,0.0,0.0,38.08272,0.0,0.0,0.0,1.6379399,0.0,0.0,0.0,4.2153587,53.19094,LIDC-IDRI-0013_3_roi.npy
0.0,0.0,0.0,26.52638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4897346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99027056,0.0,0.8342271,2.5029235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60892713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28008705,0.0,0.0,0.0,0.011440087,0.0,3.8967948,0.0,0.0,0.0,0.0,0.5849417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052838,0.0,0.18769993,0.40962845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97946835,0.0,1.7791271,0.6156754,31.34225,0.0,0.0,0.0,0.0,8.17566,0.0,0.0,0.0,0.0,0.0,24.009556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07794,LIDC-IDRI-0014_1_roi.npy
23.863693,0.0,0.0,0.0,0.0,4.6680746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.523134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0351611,0.0,5.9681597,0.0,0.0,3.7711742,9.893789,0.0,0.0,0.0,0.0,0.0,8.469011,0.0,0.0,4.02894,0.0,0.0,0.0,0.0,11.667797,0.0,0.0,0.0,0.0,25.305418,0.0,3.5481613,0.0,0.0,0.0,6.8315067,0.0,5.975331,0.0,0.0,0.0,0.0,7.042995,0.0,0.0,4.9034986,0.0,0.042763468,19.605606,0.0,0.0,0.0,21.949926,0.0,0.0,3.6224022,0.0,3.7246096,1.885712,0.9312645,0.0,0.0,0.0,0.0,14.619359,0.0,0.0,4.88413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2344928,0.0,3.259133,0.0,1.1995248,3.6224163,29.496326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.259048,0.0,0.0,0.0,5.927511,0.0,0.0,0.0,1.4242932,33.32719,LIDC-IDRI-0016_1_roi.npy
0.0,0.0,0.0,44.554752,0.0,2.760637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8665156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714625,0.0,0.107033014,4.315196,0.0,3.7190042,0.64768255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9062939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9694784,0.0,0.0,0.0,4.016328,0.0,6.853021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7992988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9124188,0.0,3.333862,2.6849895,4.1886506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691728,3.8115242,0.0,3.1059403,3.1337245,19.744583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.093505,0.0,0.0,0.0,3.7896745,0.0,0.0,0.0,3.0010233,25.578049,LIDC-IDRI-0016_2_roi.npy
