0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Patient_id
12.176277,0,0,0,0,12.789901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.596958,0,0,0,0,0,0,0,0,0,12.853721,0,26.780231,0,0,12.052842,22.028679,0,0,0,0,0,37.27516,0,0,12.964076,0,0,0,0,0,0,0,0,0,4.6702275,0,12.265377,0,0,0,10.499098,0,18.566418,0,0,0,0,49.19626,0,0,12.687024,0,26.800362,7.210315,0,0,0,9.751056,0,0,11.717832,0,11.726459,14.312555,16.903103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.642065,0,8.39768,12.3285675,31.38994,0,0,0,0,0,0,0,0,0,0,26.757778,0,0,0,13.594682,0,0,0,9.367526,37.47158,LIDC-IDRI-0003_agumt_2_1_roi.npy
0,0,0,41.181595,0,0.8190159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7741036,0,0,0,0,0,0,0,0,0,0,0,2.012764,0,0,2.2572842,5.1937747,0,0,0,0,0,0,0,0,1.9708638,0,0,0,0,0,0,0,0,0,0,0,0.96843106,0,0,0,4.3731565,0,8.532389,0,0,0,0,0.9775501,0,0,0.7854531,0,0,0,0,0,0,0,0,0,2.0176406,0,1.3546194,0,0.93660045,0,0,0,0,0,0,0,10.724685,0,0,0,0,0,0,0,0,22.43578,2.1204422,0,0.90033877,1.8406186,28.3713,0,0,0,0,0,0,0,0,0,0,25.01769,0,0,0,2.0211039,0,0,0,0,33.47354,LIDC-IDRI-0003_agumt_2_3_roi.npy
23.29439,0,0,0,0,8.475722,0,0,0,16.797024,0,0,0,0,0,0,0,0,0,0,6.3144593,0,0,0,0,0,0,0,0,0,8.197131,0,7.6226707,0,0,5.626707,14.183525,0,0,0,0,0,20.25433,0,0,5.0383396,0,0,0,0,0,0,0,0,0,16.060648,0,7.3662987,0,0,0,15.212706,0,5.60022,0,0,0,0,0.04265899,0,0,8.462046,0,0,17.213598,0,0,0,20.320723,0,0,5.70541,0,7.470824,3.2292364,3.033052,0,0,0,0,29.494917,0,0,49.05352,1.2017227,0,0,0,0,0,0,5.0971365,0,4.8889685,0,5.7386155,6.5889053,39.873238,0,0,0,0,0,0,0,0,0,0,33.076653,0,0,0,10.003031,0,0,0,7.2129197,42.04381,LIDC-IDRI-0003_agumt_3_2_roi.npy
21.821434,0,0,0,0,9.229391,0,0,0,14.1320095,0,0,0,0,0,0,0,0,0,0,6.923705,0,0,0,0,0,0,0,0,0,9.0139675,0,8.14541,0,0,6.359047,14.726769,0,0,0,0,0,20.813995,0,0,5.667841,0,0,0,0,1.423435,0,0,0,0,14.624735,0,8.042721,0,0,0,16.011711,0,5.984593,0,0,0,0,0,0,0,9.197046,0,0,15.654391,0,0,0,18.581327,0,0,6.424391,0,8.109849,3.8861501,3.593412,0,0,0,0,29.625158,0,0,50.83734,2.0251186,0,0,0,0,0,0,5.5979114,0,5.6098547,0,6.531179,7.263755,38.997074,0,0,0,0,0,0,0,0,0,0,32.09312,0,0,0,10.609128,0,0,0,7.9275165,41.21841,LIDC-IDRI-0003_agumt_4_2_roi.npy
0,0,0,0,0,12.257768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.301032,0,0,0,0,0,0,0,0,0,11.96486,0,29.365446,0,0,11.477466,21.520344,0,0,0,0,0,41.222225,0,0,12.722704,0,1.1242266,0,0,0,0,0,0,0,0,0,11.987271,0,0,0,8.012648,0,17.30944,0,0,0,0,48.333134,0,0,12.58758,0,30.026804,0,0,0,0,0,0,0,11.858818,0,11.789859,13.801764,16.949528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.980051,0,7.7282724,11.466147,34.03508,0,0,0,0,6.3999043,0,0,0,0,0,28.34573,0,0,0,13.543581,0,0,0,9.912025,41.571014,LIDC-IDRI-0003_agumt_5_1_roi.npy
24.378115,0,0,0,0,8.56008,0,0,0,18.369694,0,0,0,0,0,0,0,0,0,0,6.1410837,0,0,0,0,0,0,0,0,0,8.3399105,0,7.9151444,0,0,5.6416616,14.43738,0,0,0,0,0,21.535585,0,0,5.038176,0,0,0,0,0.05903177,0,0,0,0,16.807821,0,7.456376,0,0,0,15.31414,0,5.407918,0,0,0,0,0.6604325,0,0,8.568124,0,0,17.951967,0,0,0,21.32286,0,0,5.6949058,0,7.521297,3.1893504,2.9931545,0,0,0,0,30.715279,0,0,50.900047,2.230471,0,0,0,0,0,0,6.04744,0,4.847583,0,5.7555804,6.636419,40.792107,0,0,0,0,0,0,0,0,0,0,33.844013,0,0,0,10.087771,0,0,0,7.296161,42.9393,LIDC-IDRI-0003_agumt_5_2_roi.npy
0,0,0,40.82109,0,0.8619902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.796568,0,0,0,0,0,0,0,0,0,0.03982318,0,2.1453197,0,0,2.2891676,5.2913737,0,0,0,0,0,0,0,0,1.997971,0,0,0,0,0,0,0,0,0,0,0,1.0108331,0,0,0,4.411314,0,8.580026,0,0,0,0,1.298077,0,0,0.8312248,0,0,0,0,0,0,0,0,0,2.0489357,0,1.39513,0,0.98848855,0,0,0,0,0,0,0,11.048967,0,0,0,0,0,0,0,0,22.489729,2.1595068,0,0.94603175,1.8925372,28.15158,0,0,0,0,0,0,0,0,0,0,24.816021,0,0,0,2.062411,0,0,0,0,33.1989,LIDC-IDRI-0003_agumt_5_3_roi.npy
18.584826,0,0,0,0,5.1512322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6197925,0,0,0,0,0,0,0,0,0,8.904832,0,0.22197321,23.712132,0,4.7896113,0.73744094,0,0,0,0,0,0,0,0,5.13621,0,0,0,0,0,0,0,0,0,4.508873,0,5.9475107,1.6393539,0,0,2.370642,0,4.650437,0,0,0,0,5.309059,0,0,4.729823,0,6.094028,14.012807,0,0,0,16.470264,0,0,5.199669,0,5.066377,7.5600634,8.383441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3834434,0,6.886517,4.5542197,26.829739,0,0,0,0,36.36048,0,0,0,0,0,22.183722,0,0,0,4.36626,0,0,0,8.141442,34.28233,LIDC-IDRI-0004_agumt_1_1_roi.npy
11.876667,0,0,0,0,12.569778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.81446,0,0,0,0,0,0,0,0,0,13.677285,0,18.994047,0,0,11.295415,18.384,0,0,0,0,0,27.593002,0,0,11.3654,0,0,0,0,0,0,0,0,0,7.46778,0,12.565868,0,0,0,13.200308,0,14.239491,0,0,0,0,21.966354,0,0,12.475833,0,22.393509,5.34997,0,0,0,6.728999,0,0,11.380135,0,11.943599,13.266886,13.310486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89092,0,11.011069,11.863131,21.671083,0,0,0,0,0,0,0,0,0,0,18.42748,0,0,0,14.084715,0,0,0,12.5830345,25.89969,LIDC-IDRI-0004_agumt_2_1_roi.npy
12.7733555,0,0,0,0,10.320793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66275,0,0,0,0,0,0,0,0,0,12.604411,0,7.1870923,31.222506,0,9.765073,9.602061,0,0,0,0,0,13.040316,0,0,9.71165,0,0,0,0,0,0,0,0,0,0,0,10.535768,14.551663,0,0,12.883212,0,9.913844,0,0,0,0,7.833676,0,0,10.232053,0,18.836746,11.375542,0,0,0,9.975826,0,0,9.890894,0,10.645459,13.458453,12.98703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.770134,0,11.7357025,10.551124,23.550865,0,0,0,0,40.10258,0,0,0,0,0,19.815596,0,0,0,10.305509,0,0,0,12.666527,30.779783,LIDC-IDRI-0004_agumt_5_1_roi.npy
17.061083,0,0,0,0,14.082785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8881035,0,0,0,0,0,0,0,0,0,15.266337,0,8.676801,59.81622,0,13.242683,19.088964,0,0,0,0,0,11.704099,0,0,13.239545,0,0,0,0,0,0,0,0,0,11.233821,0,13.9010515,3.3207576,0,0,18.227146,0,12.522638,0,0,0,0,0,0,0,14.389975,0,0,18.027689,0,0,0,14.910991,0,0,13.387253,0,14.768095,15.357885,12.013371,0,0,0,0,6.958628,0,0,5.029308,0,0,0,0,0,0,0,0,0,12.7927265,0,14.384889,13.852674,27.396523,0,0,0,0,30.60404,0,0,0,0,0,24.785666,0,0,0,14.510767,0,0,0,15.347611,36.974987,LIDC-IDRI-0005_agumt_1_1_roi.npy
20.735882,0,0,0,0,8.27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38915,0,0,0,0,0,0,0,0,0,9.160916,0,26.333603,0,0,6.845499,23.78614,0,0,0,0,0,33.949234,0,0,8.251749,0,44.13725,0,0,0,0,0,0,0,27.660555,0,7.783238,0,0,0,11.049918,0,17.145601,0,0,0,0,52.698486,0,0,7.6288257,0,6.910574,23.295414,0,0,0,18.975237,0,0,6.6106167,0,6.5951447,10.612584,12.665712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.316486,0,9.014221,7.93374,54.255085,0,0,0,0,31.361868,0,0,0,0,0,46.960686,0,0,0,8.571855,0,0,0,11.060373,63.448772,LIDC-IDRI-0005_agumt_2_1_roi.npy
20.69534,0,0,0,0,6.8763103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0425625,0,0,0,0,0,0,0,0,0,9.2020645,0,10.042036,54.27175,0,6.4268603,17.26159,0,0,0,0,0,21.90284,0,0,6.5080147,0,0,0,0,0,0,0,0,0,1.889926,0,6.8215566,31.367662,0,0,11.769355,0,5.5351033,0,0,0,0,6.3764415,0,0,7.107958,0,6.4513655,23.776407,0,0,0,19.772785,0,0,6.158907,0,7.343902,10.846042,8.645816,0,0,0,0,9.211798,0,0,0,0,0,0,0,0,0,0,0,0,6.0114727,0,9.081998,6.956748,43.695915,0,0,0,0,48.512966,0,0,0,0,0,38.459377,0,0,0,7.322268,0,0,0,9.21373,53.04543,LIDC-IDRI-0005_agumt_2_2_roi.npy
8.951041,0,0,0,0,8.531302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.435784,0,0,0,0,0,0,0,0,0,8.53818,0,3.03823,54.919983,0,7.4953403,9.730765,0,0,0,0,0,10.458187,0,0,7.6805477,0,0,0,0,0,0,0,0,0,6.761927,0,8.204573,37.16748,0,0,8.756364,0,8.274962,0,0,0,0,5.1520977,0,0,8.561548,0,5.2969694,16.634844,0,0,0,9.458516,0,0,7.6027966,0,8.419188,10.292448,9.523544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.371042,0,9.44488,8.246123,40.302143,0,0,0,0,40.74639,0,0,0,0,0,34.45188,0,0,0,7.397339,0,0,0,10.017385,50.163902,LIDC-IDRI-0005_agumt_5_1_roi.npy
17.54573,0,0,0,0,7.3206778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64857,0,0,0,0,0,0,0,0,0,9.809066,0,8.72241,61.432873,0,7.307388,16.345268,0,0,0,0,0,18.802687,0,0,7.021909,0,0,0,0,0,0,0,0,0,0,0,7.371006,32.638165,0,0,11.509803,0,7.380951,0,0,0,0,4.6381545,0,0,7.2033143,0,3.7653992,17.596052,0,0,0,15.736196,0,0,7.185088,0,7.8907666,11.92989,8.671402,0,0,0,0,3.623093,0,0,0,0,0,0,0,0,0,0,0,0,7.056317,0,10.0248375,7.448054,42.86753,0,0,0,0,48.27532,0,0,0,0,0,36.57016,0,0,0,7.5354643,0,0,0,9.861715,52.45817,LIDC-IDRI-0005_agumt_5_2_roi.npy
8.025424,0,0,0,0,11.352027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.415625,0,0,0,0,0,0,0,0,0,9.260274,0,8.963666,13.230426,0,10.3200865,9.788911,0,0,0,0,0,11.370197,0,0,9.479331,0,0,0,0,36.99826,0,0,0,0,14.356132,0,10.633964,0,0,0,16.241772,0,5.424891,0,0,0,0,0,0,0,11.275193,0,0,0.9082385,0,0,0,4.984535,0,0,11.096298,0,10.706727,8.651197,10.91602,0,0,0,0,7.719206,0,0,11.5604105,30.611732,0,0,0,0,0,0,31.446754,0,9.503543,0,9.596723,8.909704,26.261232,0,0,0,0,0,0,0,0,0,0,26.86744,0,0,0,13.036634,0,0,0,8.926888,33.825314,LIDC-IDRI-0006_agumt_1_2_roi.npy
0,0,0,36.45022,0,2.731783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6282985,0,0,0,0,0,0,0,0,0,4.3583794,0,1.639301,50.668034,0,2.740674,0.73565423,0,0,0,0,0,0,0,0,2.5339167,0,0,0,0,0,0,0,0,0,0,0,2.7409387,0,0,0,3.3159668,0,3.1243548,0,0,0,0,0,0,0,2.7134182,0,3.2569149,0,0,0,0,0,0,0,2.7218769,0,2.9885101,3.1248083,3.3193836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5416415,0,3.4261794,2.7475135,23.719854,0,0,0,0,20.802694,0,0,0,0,0,19.364458,0,0,0,2.8474383,0,0,0,3.8764207,32.946327,LIDC-IDRI-0006_agumt_2_1_roi.npy
0,0,0,17.891005,0,5.440856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.892208,0,0,0,0,0,0,0,0,0,6.6598883,0,20.771488,0,0,5.955343,14.9880905,0,0,0,0,0,22.621355,0,0,6.508813,0,4.269299,0,0,0,0,0,0,0,0,0,4.9524937,0,0,0,6.172558,0,14.887827,0,0,0,0,33.888256,0,0,4.977083,0,15.131852,0,0,0,0,0,0,0,5.4557924,0,4.9970446,8.991325,10.756688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9131165,0,3.7968445,4.7662077,43.98805,0,0,0,0,15.654945,0,0,0,0,0,35.216316,0,0,0,7.3321867,0,0,0,5.8538737,51.848106,LIDC-IDRI-0006_agumt_2_2_roi.npy
22.10633,0,0,0,0,6.085294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.631541,0,0.31863043,65.703186,0,3.4308012,0,0,0,0,0,0,16.830246,0,0,1.412464,0,0,0,0,47.254673,0,0,0,0,12.012858,0,6.026516,0,0,0,8.222778,0,0,0,0,0,0,0,0,0,6.3224797,0,0,14.068113,0,0,0,18.454645,0,0,3.9938471,0,5.103118,4.0863643,5.956864,0,0,0,0,28.439764,0,0,8.872854,34.48303,0,0,0,0,0,0,29.15037,0,1.5629781,0,3.6953855,3.5062037,41.804718,0,0,0,0,6.2603607,0,0,0,0,0,38.15331,0,0,0,6.6784086,0,0,0,6.7139673,51.02564,LIDC-IDRI-0006_agumt_4_2_roi.npy
4.694895,0,0,0,0,10.603654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.407772,0,0,0,0,0,0,0,0,0,9.538662,0,1.7640433,14.8110075,0,10.203328,8.433953,0,0,0,0,0,0,0,0,8.589038,0,0,0,0,20.674643,0,0,0,0,0,0,9.888723,0,0,0,17.349215,0,8.423949,0,0,0,0,0,0,0,10.106179,0,0,1.2627175,0,0,0,2.7191541,0,0,10.456472,0,10.344972,8.253887,9.572652,0,0,0,0,3.4367683,0,0,40.237164,0,0,0,0,0,0,0,0,0,8.867411,0,9.512493,9.250993,30.188627,0,0,0,0,0,0,0,0,0,0,27.725052,0,0,0,13.001783,0,0,0,9.428032,34.995625,LIDC-IDRI-0006_agumt_5_1_roi.npy
14.663179,0,0,0,0,7.083465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.206173,0,0,49.63251,0,6.3283505,0,0,0,0,0,0,0,0,0,4.6070957,0,0,0,0,28.793428,0,0,0,0,6.215222,0,7.1648498,0,0,0,14.086808,0,0,0,0,0,0,0,0,0,7.1394806,0,0,9.607948,0,0,0,12.719575,0,0,6.4350715,0,6.6653657,5.686785,9.422505,0,0,0,0,17.1129,0,0,21.913698,19.375595,0,0,0,0,0,0,0,0,4.721671,0,6.24154,4.902783,35.42232,0,0,0,0,11.506599,0,0,0,0,0,33.050644,0,0,0,9.160933,0,0,0,7.135481,42.04625,LIDC-IDRI-0006_agumt_5_2_roi.npy
18.321873,0,0,16.398796,0,3.6600988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.032438,0,0,0,0,0,0,0,0,0,3.1074014,0,7.95322,0,0,2.8672187,7.7376113,0,0,0,0,0,7.570513,0,0,2.7428846,0,0,0,0,0,0,0,0,0,16.12334,0,2.9831896,0,0,0,3.5060148,0,6.323336,0,0,0,0,1.7943122,0,0,3.4534068,0,0,13.791652,0,0,0,14.062501,0,0,2.649618,0,2.6706152,2.1610148,0.34407368,0,0,0,0,9.1619215,0,0,0,0,0,0,0,0,0,0,0,53.80878,3.2579272,0,1.7439071,3.6899033,26.427256,0,0,0,0,0,0,0,0,0,0,20.815174,0,0,0,4.3397264,0,0,0,0.43027952,31.971083,LIDC-IDRI-0007_agumt_1_1_roi.npy
0.4726633,0,0,11.302366,0,3.2018251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3498173,0,0,0,0,0,0,0,0,0,4.5530443,0,8.973956,0,0,5.632328,7.805337,0,0,0,0,0,7.758433,0,0,4.5834594,0,0,0,0,0,0,0,0,0,0,0,3.2111874,0,0,0,4.509865,0,9.436835,0,0,0,0,5.5217676,0,0,2.805907,0,0,0,0,0,0,0,0,0,5.1389112,0,3.1941087,4.659845,3.926056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90574,5.0531206,0,3.242498,4.0073295,22.097658,0,0,0,0,0,0,0,0,0,0,15.698149,0,0,0,4.1126695,0,0,0,1.4517888,27.857212,LIDC-IDRI-0007_agumt_2_1_roi.npy
23.9236,0,0,0,0,10.097623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8399863,0,0,0,0,0,0,0,0,0,8.197625,0,14.384369,0,0,9.215381,14.009784,0,0,0,0,0,26.787933,0,0,9.16231,0,0,0,0,35.925594,0,0,0,0,21.217762,0,9.656466,0,0,0,11.770286,0,6.9310145,0,0,0,0,25.32672,0,0,10.603712,0,15.137128,12.72019,0,0,0,20.198112,0,0,8.665891,0,9.483895,6.4568486,7.628219,0,0,0,0,15.309505,0,0,0,13.819066,0,0,0,0,0,0,29.135513,0,8.632428,0,6.612351,8.688124,29.681498,0,0,0,0,0,0,0,0,0,0,31.126003,0,0,0,10.634591,0,0,0,6.72649,33.588253,LIDC-IDRI-0008_agumt_1_1_roi.npy
